name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Albert Rösti;Q119388;http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20R%C3%B6sti%20%282023%29.jpg;WAHR;;;;WAHR
Alex Farinelli;Q77073224;http://commons.wikimedia.org/wiki/Special:FilePath/Alex%20Farinelli%20%282019%29.jpg;WAHR;;;;WAHR
Alois Gmür;Q1547066;http://commons.wikimedia.org/wiki/Special:FilePath/AloisGm%C3%BCr.jpg;WAHR;;;;WAHR
Alois Huber;Q86914282;http://commons.wikimedia.org/wiki/Special:FilePath/Alois%20Huber%20%282019%2C%20cropped%29.jpg;WAHR;;;;WAHR
Andrea Geissbühler;Q121166;http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Geissb%C3%BChler%20%282019%29.jpg;WAHR;;;;WAHR
Andreas Aebi;Q117403;http://commons.wikimedia.org/wiki/Special:FilePath/Andreas%20Aebi%202019.jpg;WAHR;;;;WAHR
Andreas Gafner;Q77074759;http://commons.wikimedia.org/wiki/Special:FilePath/Andreas%20Gafner%20%282019%29.jpg;WAHR;;;;WAHR
Anna Giacometti;Q73904977;http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Giacometti%20%282019%29.jpg;WAHR;;;;WAHR
Beat Walti;Q18018671;http://commons.wikimedia.org/wiki/Special:FilePath/Beat%20Walti%20%282019%29.jpg;WAHR;;;;WAHR
Benjamin Giezendanner;Q61196213;http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20Giezendanner%20%282019%29.jpg;WAHR;;;;WAHR
Bruno Walliser;Q21180045;http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Walliser.jpg;WAHR;;;;WAHR
Daniel Brélaz;Q118484;http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Br%C3%A9laz%20%282019%29.jpg;WAHR;;;;WAHR
Daniel Brélaz;Q118484;http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Br%C3%A9laz%20%282019%29.jpg;WAHR;;;;WAHR
Daniel Ruch;Q24698727;http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Ruch%20%282022%29.jpg;WAHR;;;;WAHR
David Zuberbühler;Q21264986;http://commons.wikimedia.org/wiki/Special:FilePath/David%20Zuberb%C3%BChler%20%282019%29.jpg;WAHR;;;;WAHR
Denis de la Reussille;Q21294635;http://commons.wikimedia.org/wiki/Special:FilePath/Denis%20de%20la%20Reussille%20%282019%29.jpg;WAHR;;;;WAHR
Erich von Siebenthal;Q119186;http://commons.wikimedia.org/wiki/Special:FilePath/Erich%20von%20Siebenthal%202019.jpg;WAHR;;;;WAHR
Gregor Rutz;Q1417673;http://commons.wikimedia.org/wiki/Special:FilePath/Rutz.JPG;WAHR;;;;WAHR
Jacqueline de Quattro;Q119840;http://commons.wikimedia.org/wiki/Special:FilePath/Jacqueline%20de%20Quattro%20%28cropped%29.jpg;WAHR;;;;WAHR
Jacques Bourgeois;Q122928;http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Bourgeois.jpg;WAHR;;;;WAHR
Jacques Nicolet;Q21294778;http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Nicolet.jpg;WAHR;;;;WAHR
Jean-Paul Gschwind;Q15820891;http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Paul%20Gschwind.jpg;WAHR;;;;WAHR
Jean-Pierre Grin-Hofmann;Q120673;http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Pierre%20Grin-Hofmann.jpg;WAHR;;;;WAHR
Magdalena Martullo-Blocher;Q1883801;http://commons.wikimedia.org/wiki/Special:FilePath/Magdalena%20Martullo%20Blocher%202019.jpg;WAHR;;;;WAHR
Marcel Dettling;Q21180915;http://commons.wikimedia.org/wiki/Special:FilePath/Marcel%20Dettling%20%282019%29.jpg;WAHR;;;;WAHR
Markus Ritter;Q1771134;http://commons.wikimedia.org/wiki/Special:FilePath/Markus%20Ritter%202019.jpg;WAHR;;;;WAHR
Michael Graber;Q106240065;http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Graber%20%282021%29.jpg;WAHR;;;;WAHR
Michel Matter;Q71800926;http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Matter%20%282019%29.jpg;WAHR;;;;WAHR
Nadja Umbricht Pieren;Q117105;http://commons.wikimedia.org/wiki/Special:FilePath/Nadja%20Pieren%20parlament.ch%202781.jpg;WAHR;;;;WAHR
Olivier Feller;Q1475381;http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Feller%20%282019%29.jpg;WAHR;;;;WAHR
Peter Keller;Q119410;http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Keller%202019.jpg;WAHR;;;;WAHR
Pierre-Alain Fridez;Q16739430;http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Alain%20Fridez%2C%202019.jpg;WAHR;;;;WAHR
Pierre-André Page;Q21170951;http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Andr%C3%A9%20Page%20%282019%29.jpg;WAHR;;;;WAHR
Pierre-Yves Maillard;Q116923;http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Yves%20Maillard%20%282019%29.jpg;WAHR;;;;WAHR
