name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Olivier Hoarau;Q63607760;;WAHR;;HoarauOlivier1;;WAHR
Olivier Marleix;Q3351188;http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Marleix.jpg;FALSCH;;oliviermarleix;;WAHR
Olivier Serva;Q30390327;http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Serva.jpg;FALSCH;;olivier_serva;;WAHR
Pacôme Rupin;Q30349632;http://commons.wikimedia.org/wiki/Special:FilePath/Pacome-Rupin.jpg;FALSCH;;;;WAHR
Pascal Bois;Q30342487;;FALSCH;;PascalBoisLaREM;;WAHR
Pascal Brindeau;Q3367309;http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Pascal%20Brindeau.JPG;FALSCH;;pascalbrindeau;;WAHR
Pascal Lavergne;Q57394737;http://commons.wikimedia.org/wiki/Special:FilePath/Pascal%20Lavergne.jpg;FALSCH;;pasclavergne;;WAHR
Pascale Boyer;Q30339200;http://commons.wikimedia.org/wiki/Special:FilePath/Pascale%20Boyer.jpg;FALSCH;;pascaleboyer05;;WAHR
Pascale Fontenel-Personne;Q30344388;http://commons.wikimedia.org/wiki/Special:FilePath/Pascale%20fontenel%20personne%2016394.JPG;FALSCH;;f_personne;;WAHR
Patrice Anato;Q30339245;http://commons.wikimedia.org/wiki/Special:FilePath/Patrice%20Anato%20%282019%29.jpg;FALSCH;;patrice_anato;;WAHR
Patrice Perrot;Q30343102;;WAHR;;;;WAHR
Patricia Lemoine;Q57394738;;FALSCH;;P_Lemoine;;WAHR
Patricia Mirallès;Q30497954;http://commons.wikimedia.org/wiki/Special:FilePath/Patricia%20Mirall%C3%A8s%20-%20Assembl%C3%A9e%20nationale.jpg;FALSCH;;MIRALLESMP;;WAHR
Patrick Hetzel;Q3369516;http://commons.wikimedia.org/wiki/Special:FilePath/Patrick%20HETZEL.JPG;FALSCH;;patrickhetzel;;WAHR
Patrick Loiseau;Q65458502;;FALSCH;;PLoiseau85;;WAHR
Patrick Mignola;Q30378878;http://commons.wikimedia.org/wiki/Special:FilePath/Patrick%20Mignola.JPG;FALSCH;;PatrickMignola;;WAHR
Patrick Vignal;Q3369924;http://commons.wikimedia.org/wiki/Special:FilePath/Patrick%20Vignal.jpg;FALSCH;;PatrickVignal;;WAHR
Paul Christophe;Q30433890;http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Christophe%20salle%204%20colonnes%2018990.jpg;FALSCH;;christophe_p;;WAHR
Paul Molac;Q3371854;http://commons.wikimedia.org/wiki/Special:FilePath/FIL%202013%20-%20remise%20des%20troph%C3%A9es%20championnat%20national%20des%20bagado%C3%B9%202013%20-%20Paul%20Molac.JPG;FALSCH;;Paul_Molac;;WAHR
Paula Forteza;Q30346873;http://commons.wikimedia.org/wiki/Special:FilePath/Paula%20Forteza%2002.jpg;FALSCH;;PaulaForteza;;WAHR
Paul-André Colombani;Q30342982;http://commons.wikimedia.org/wiki/Special:FilePath/Paul-Andr%C3%A9%20Colombani.jpg;FALSCH;;pacolombani;;WAHR
Perrine Goulet;Q30349381;http://commons.wikimedia.org/wiki/Special:FilePath/Perrine%20Goulet.jpg;FALSCH;;perrinegoulet;;WAHR
Philippe Benassaya;Q62077701;;FALSCH;;PhilipBenassaya;;WAHR
Philippe Berta;Q3379341;http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Berta%2002.jpg;FALSCH;;PBertaGard;;WAHR
Philippe Bolo;Q30339415;http://commons.wikimedia.org/wiki/Special:FilePath/Philippe-Bolo.jpg;FALSCH;;phbolo;;WAHR
Philippe Chalumeau;Q30334130;http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Chalumeau.jpg;FALSCH;;Chalumeau_P;;WAHR
Philippe Chassaing;Q30431548;http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Chassaing.jpg;FALSCH;;ChassaingPh;;WAHR
Philippe Dunoyer;Q3379784;;FALSCH;;DunoyerPhilippe;;WAHR
Philippe Folliot;Q3379838;http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Philippe%20FOLLIOT.jpg;FALSCH;;philippefolliot;;WAHR
Philippe Gomès;Q3101372;;FALSCH;;PhilippeGomesCE;;WAHR
Philippe Gosselin;Q3379940;http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Gosselin%201.JPG;FALSCH;;phgosselin;;WAHR
Philippe Huppé;Q30349495;;FALSCH;;PhilippeHuppe;;WAHR
Philippe Latombe;Q30349937;;FALSCH;;platombe;;WAHR
Philippe Meyer;Q63765776;;WAHR;;;;WAHR
Philippe Michel-Kleisbauer;Q30378762;http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Michel-Kleisbauer%2002.jpg;FALSCH;;PhilippeMichelK;;WAHR
Philippe Naillet;Q22683833;;FALSCH;;PNaillet;;WAHR
Philippe Vigier;Q3380857;http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Vigier%202015.jpg;FALSCH;;VigierPhilippe;;WAHR
Pierre Cabaré;Q30408131;;FALSCH;;PierreCabarefr;;WAHR
Pierre Cordier;Q30339222;;FALSCH;;CORDIERPierre08;;WAHR
Pierre Dharréville;Q30334188;http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Dharr%C3%A9ville%20.jpg;FALSCH;;pdharreville;;WAHR
Pierre Henriet;Q30349445;http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Henriet.jpg;FALSCH;;HenrietPierre;;WAHR
Pierre Morel-A-L'Huissier;Q1192864;http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Morel-A-L%27Huissier.jpg;FALSCH;;morelpierre;;WAHR
Pierre Person;Q30496487;http://commons.wikimedia.org/wiki/Special:FilePath/LOGO%20BlaBlaCarBIG.png;FALSCH;;Pierr_Person;;WAHR
Pierre Vatin;Q30506341;;FALSCH;;PierreVatinOff;;WAHR
Pierre Venteau;Q67080238;;FALSCH;;PierreVenteau;;WAHR
Pierre-Alain Raphan;Q30386361;;FALSCH;;p_a_raphan;;WAHR
Pierre-Henri Dumont;Q30506365;http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Henri%20Dumont%2002.jpg;FALSCH;;phdumont;;WAHR
Pierre-Yves Bournazel;Q16669934;http://commons.wikimedia.org/wiki/Special:FilePath/Bournazel.png;FALSCH;;pybournazel;;WAHR
Pieyre-Alexandre Anglade;Q30342405;http://commons.wikimedia.org/wiki/Special:FilePath/Pieyre-Alexandre%20Anglade%20%28cropped%29.jpg;FALSCH;;PA_Anglade;;WAHR
Ramlati Ali;Q30338888;;WAHR;https://pbs.twimg.com/profile_images/1566711753362251781/cnH7n6y6_normal.jpg;RamlatiAli;Ancienne députée de la 1ère circonscription de Mayotte;WAHR
Raphaël Gauvain;Q30505626;http://commons.wikimedia.org/wiki/Special:FilePath/RG%20fdsea%20%28cropped%29.jpg;FALSCH;;RaphaelGauvain;;WAHR
Raphaël Gérard;Q30349124;http://commons.wikimedia.org/wiki/Special:FilePath/Rapha%C3%ABl%20G%C3%A9rard.jpg;FALSCH;;RaphaelGerard17;;WAHR
Raphaël Schellenberger;Q30336912;http://commons.wikimedia.org/wiki/Special:FilePath/Rapha%C3%ABl%20Schellenberger%20%28cropped%29.jpg;FALSCH;;rscactu;;WAHR
Régis Juanico;Q3455745;http://commons.wikimedia.org/wiki/Special:FilePath/PortraitRJuanico.jpg http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9gis%20Juanico%202.jpg;FALSCH;;Juanico;;WAHR
Rémi Delatte;Q2597745;http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9mi%20Delatte%20%28cropped%29.jpg;WAHR;;;;WAHR
Rémy Rebeyrotte;Q30332919;http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9my%20Rebeyrotte.jpg;FALSCH;;RRebeyrotte;;WAHR
Richard Ferrand;Q3430759;http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89changes%20avec%20Richard%20Ferrand%2C%20Pr%C3%A9sident%20de%20l%27Assembl%C3%A9e%20nationale%2C%20%C3%A0%20la%20Facult%C3%A9%20de%20droit%20Paris-Est%2001%20%28cropped%202%29.jpg;FALSCH;;RichardFerrand;;WAHR
Richard Lioger;Q30525143;http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Lioger.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Lioger.jpg;FALSCH;;RichardLioger;;WAHR
Richard Ramos;Q30386268;;FALSCH;;_richardramos;;WAHR
Robert Therry;Q63763983;;WAHR;;;;WAHR
Robin Reda;Q30386710;http://commons.wikimedia.org/wiki/Special:FilePath/Robin%20Reda.jpg;FALSCH;;robinreda;;WAHR
Rodrigue Kokouendo;Q30349575;http://commons.wikimedia.org/wiki/Special:FilePath/Rodrigue%20Kokouendo.jpg;FALSCH;;RKokouendoJ;;WAHR
Roland Lescure;Q30130489;http://commons.wikimedia.org/wiki/Special:FilePath/Roland%20Lescure%20au%20lib.%20du%20square%20Outremont%20--%201.png;FALSCH;;RolandLescure;;WAHR
Romain Grau;Q30103202;http://commons.wikimedia.org/wiki/Special:FilePath/Romain%20Grau%20en%202022.jpg;FALSCH;;RomainGrau;;WAHR
Sabine Rubin;Q30388848;http://commons.wikimedia.org/wiki/Special:FilePath/Sabine%20Rubin%20en%202017.jpg;FALSCH;;SabineRubinFI93;;WAHR
Sabine Thillaye;Q30335895;http://commons.wikimedia.org/wiki/Special:FilePath/Sabine%20Thillaye%20%C3%A0%20l%27Assembl%C3%A9e%20nationale.jpg;FALSCH;;SabineThillaye;;WAHR
Sacha Houlié;Q30349465;http://commons.wikimedia.org/wiki/Special:FilePath/Sacha%20Houli%C3%A9%2002%20%28cropped%29.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Sacha%20Houli%C3%A9%2002%20%28cropped%29.jpg;FALSCH;;SachaHoulie;;WAHR
Saïd Ahamada;Q30334953;http://commons.wikimedia.org/wiki/Special:FilePath/Sa%C3%AFd%20Ahamada.jpg;FALSCH;;saidahamada;;WAHR
Sandra Boëlle;Q95680122;;FALSCH;;SBoelle;;WAHR
Sandra Marsaud;Q30349074;http://commons.wikimedia.org/wiki/Special:FilePath/Sandra%20Marsaud%202019.jpg;FALSCH;;MARSAUDSandra;;WAHR
Sandrine Josso;Q30343090;;FALSCH;;sandrinejossoAN;;WAHR
Sandrine Le Feur;Q30339295;;FALSCH;;SandrineLeFeur;;WAHR
Sandrine Mörch;Q30344568;;FALSCH;;SandrineMorch;;WAHR
Sarah Taillebois;Q96631873;;FALSCH;;SarahTaillebois;;WAHR
Sébastien Cazenove;Q30229514;http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9bastien%20Cazenove.jpg;FALSCH;;SCazenove;;WAHR
Sébastien Chenu;Q21294609;http://commons.wikimedia.org/wiki/Special:FilePath/Denain%20-%20S%C3%A9bastien%20Chenu%20lors%20du%20conseil%20municipal%20du%2027%20juin%202016%20%28cropped%29.JPG;FALSCH;;sebchenu;;WAHR
Sébastien David;Q98251488;;WAHR;;;;WAHR
Sébastien Huyghe;Q3510140;http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9bastien%20Huyghe%20%28photo%20version%202%29.jpg;FALSCH;;SebastienHuyghe;;WAHR
Sébastien Jumel;Q3510156;http://commons.wikimedia.org/wiki/Special:FilePath/SJumel.jpg;FALSCH;;sebastienjumel;;WAHR
Sébastien Leclerc;Q30339344;http://commons.wikimedia.org/wiki/Special:FilePath/PHOTO%20SEBASTIEN%20LECLERC.jpg;FALSCH;;SebLeclerc14;;WAHR
Sébastien Nadot;Q3476900;http://commons.wikimedia.org/wiki/Special:FilePath/S.Nadot1.jpg;FALSCH;;Sebastien_Nadot;;WAHR
Sereine Mauborgne;Q30378312;http://commons.wikimedia.org/wiki/Special:FilePath/Sereine%20Mauborgne%20%C3%A0%20l%27OSCE.jpg;FALSCH;;SereineEnMarche;;WAHR
Séverine Gipson;Q30729409;;FALSCH;;severine_gipson;;WAHR
Sira Sylla;Q30390791;http://commons.wikimedia.org/wiki/Special:FilePath/Sira%20Sylla.jpg;FALSCH;;sirasylla76;;WAHR
Sonia Krimi;Q30349588;http://commons.wikimedia.org/wiki/Special:FilePath/Sonia%20Krimi%2C%202017%20%28cropped%29.jpg;FALSCH;;Sonia_Krimi;;WAHR
Sophie Beaudouin-Hubière;Q30339363;http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20Beaudouin-Hubi%C3%A8re%20%C3%A0%20France%20Bleu%20Limousin%20le%2007-10-21.jpg;FALSCH;;BeaudouinSo;;WAHR
Sophie Errante;Q3490926;http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20Errante.jpg;FALSCH;;SophieErrante;;WAHR
Sophie Metadier;Q65592981;http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20M%C3%A9tadier%202.jpg;FALSCH;;SMetadier;;WAHR
Sophie Mette;Q30490415;http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20Mette%2C%20Guidel%202019.png;FALSCH;;SophieMette1;;WAHR
Sophie Panonacle;Q30505891;;FALSCH;;SPanonacle;;WAHR
Souad Zitouni;Q88977914;;FALSCH;;ZITOUNISouad3;;WAHR
Stanislas Guerini;Q30343112;http://commons.wikimedia.org/wiki/Special:FilePath/Stanislas%20guerini%20AN%2016475.JPG;FALSCH;;StanGuerini;;WAHR
Stella Dupont;Q30506490;http://commons.wikimedia.org/wiki/Special:FilePath/Stella%20Dupont.jpg;FALSCH;;stelladupont;;WAHR
Stéphane Baudu;Q57394735;;FALSCH;;baudu_stephane;;WAHR
Stéphane Buchou;Q30342812;http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9phane%20Buchou%2002.jpg;FALSCH;;StephaneBuchou;;WAHR
Stéphane Claireaux;Q17332884;http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9phaneClaireaux.jpg;FALSCH;;sclaireaux;;WAHR
Stéphane Demilly;Q3501722;http://commons.wikimedia.org/wiki/Special:FilePath/FIERS%20ALBERTINS%2815%29.JPG;WAHR;;;;WAHR
Stéphane Mazars;Q3501943;http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9phane%20Mazars%20%28cropped%29.jpg;FALSCH;;S_Mazars;;WAHR
Stéphane Peu;Q30380891;http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9phane%20Peu.jpg;FALSCH;;stephane1peu;;WAHR
Stéphane Testé;Q30391338;;FALSCH;;stephane_teste;;WAHR
Stéphane Travert;Q3502105;http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9phane%20Travert%2019059%20salle%204%20colonnes.jpg;FALSCH;;StTRAVERT;;WAHR
Stéphane Trompille;Q30337284;http://commons.wikimedia.org/wiki/Special:FilePath/Stephane%20Trompille%2018881%20salle%204%20colonnes.jpg;FALSCH;;S_Trompille;;WAHR
Stéphane Viry;Q30509463;http://commons.wikimedia.org/wiki/Special:FilePath/Stephane%20Viry%20salle%204%20colonnes%2018874.jpg;FALSCH;;ViryStephane;;WAHR
Stéphane Vojetta;Q108823633;;FALSCH;;StephaneVojetta;;WAHR
Stéphanie Atger;Q62606907;http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9phanie%20Atger%20%C3%A0%20la%2078e%20c%C3%A9r%C3%A9monie%20du%206%20f%C3%A9vrier%201944.jpg;FALSCH;;StephanieAtger;;WAHR
Stéphanie Do;Q30453870;http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20St%C3%A9phanie%20DO.jpg;FALSCH;;DoStephanie_77;;WAHR
Stéphanie Kerbarh;Q30349549;http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9phanie%20Kerbarh.jpg;FALSCH;;SKerbarh;;WAHR
Stéphanie Rist;Q30339281;http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9phanie%20Rist.jpg;FALSCH;;stephanie_rist;;WAHR
Sylvain Brial;Q54413736;;FALSCH;;SylvainBrial;;WAHR
Sylvain Maillard;Q30239185;http://commons.wikimedia.org/wiki/Special:FilePath/Sylvain-Maillard.jpg;FALSCH;;SylvainMaillard;;WAHR
Sylvain Templier;Q97704924;http://commons.wikimedia.org/wiki/Special:FilePath/Sylvain%20Templier.jpg;FALSCH;;sylv1templier;;WAHR
Sylvain Waserman;Q30339476;http://commons.wikimedia.org/wiki/Special:FilePath/Sylvain%20Waserman%20par%20Claude%20Truong-Ngoc%20juillet%202017.jpg;FALSCH;;SylvainWaserman;;WAHR
Sylvia Pinel;Q467943;http://commons.wikimedia.org/wiki/Special:FilePath/Sylvia%20Pinel%20par%20Claude%20Truong-Ngoc%20avril%202015.jpg;FALSCH;;SylviaPinel;;WAHR
Sylvie Bellecourt;Q62077414;;FALSCH;;SBouchetB;;WAHR
Sylvie Charrière;Q30348935;http://commons.wikimedia.org/wiki/Special:FilePath/Sylvie%20Charri%C3%A8re.jpg;FALSCH;;SylvieCharriere;;WAHR
Sylvie Tolmont;Q3507399;http://commons.wikimedia.org/wiki/Special:FilePath/Stolmont.jpg;FALSCH;;SylvieTolmont;;WAHR
Thibault Bazin;Q30342506;;FALSCH;;thibault_bazin;;WAHR
Thierry Benoit;Q3182341;http://commons.wikimedia.org/wiki/Special:FilePath/Thierry%20Benoit%20en%20Juin%202014%20%C3%A0%20Saint-Aubin%20du%20Cormier.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Thierry%20Benoit%20en%20Juin%202014%20%C3%A0%20Saint-Aubin%20du%20Cormier.jpg;FALSCH;;ThierryBenoit35;;WAHR
Thierry Michels;Q30339402;http://commons.wikimedia.org/wiki/Special:FilePath/Thierry%20Michels%2003%20%28cropped%29.jpg;FALSCH;;ThierryMichels;;WAHR
Thierry Solère;Q3524518;http://commons.wikimedia.org/wiki/Special:FilePath/Thierry%20Sol%C3%A8re%20%284500081828%29.jpg;FALSCH;;solere92;;WAHR
Thomas Gassilloud;Q30349354;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Gassilloud.jpg;FALSCH;;tgassilloud;;WAHR
Thomas Mesnier;Q30349019;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Mesnier%2016881.JPG;FALSCH;;TMesnier;;WAHR
Thomas Rudigoz;Q30389738;;FALSCH;;trudigoz;;WAHR
Typhanie Degois;Q30337897;http://commons.wikimedia.org/wiki/Special:FilePath/Typhanie%20Degois%2C%201%C3%A8re%20d%C3%A9put%C3%A9e%20de%20Savoie.jpg;FALSCH;;Typhanie_Degois;;WAHR
Ugo Bernalicis;Q30339370;http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9union%20publique%20FI%2C%20Le%20Creusot%2C%2015%20May%202019%20-%2001%20%28cropped%29.jpg;FALSCH;;Ugobernalicis;;WAHR
Valéria Faure-Muntian;Q30349248;http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9ria%20Faure-Muntian.jpg;FALSCH;;V_Faure_Muntian;;WAHR
Valérie Bazin-Malgras;Q30333733;http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9rie%20Bazin-Malgras%2C%20en%20mars%202018.jpg;FALSCH;;VBazinMalgras;;WAHR
Valérie Beauvais;Q30339364;http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9rie%20beauvais%2017425.jpg;FALSCH;;valbeauvais;;WAHR
Valérie Boyer;Q465989;http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9rie%20Boyer.jpg;FALSCH;;valerieboyer13;;WAHR
Valérie Gomez-Bassac;Q30389422;;FALSCH;;VGB83;;WAHR
Valérie Oppelt;Q30337138;http://commons.wikimedia.org/wiki/Special:FilePath/Valerie%20Oppelt%2016299.jpg;FALSCH;;valerie_oppelt;;WAHR
Valérie Petit;Q30343220;http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9rie%20Petit.jpg;FALSCH;;ValeriePetit_AN;;WAHR
Valérie Rabault;Q3554304;http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9rie%20Rabault.jpg;FALSCH;;Valerie_Rabault;;WAHR
Valérie Six;Q63106633;;FALSCH;;six_valerie;;WAHR
Valérie Thomas;Q30336818;http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9rie%20Thomas.jpg;FALSCH;;Vthomas_63;;WAHR
Véronique Hammerer;Q30513127;http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9ronique%20Hammerer%202.jpg;FALSCH;;V_Hammerer;;WAHR
Véronique Louwagie;Q3564331;http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9ronique%20Louwagie%20%28cropped%29.jpg;FALSCH;;VeroLouwagie;;WAHR
Véronique Riotton;Q30388169;http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9ronique%20Riotton%20.tif;FALSCH;;v_riotton;;WAHR
Victor Habert-Dassault;Q107126233;;WAHR;;;;WAHR
Vincent Bru;Q30350683;http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Bru%2003.jpg;FALSCH;;bru_vincent;;WAHR
Vincent Descœur;Q3559584;http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Desc%C5%93ur.jpg;FALSCH;;VincentDescoeur;;WAHR
Vincent Ledoux;Q23384045;http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20LEDOUX.jpg;FALSCH;;VincentLedoux59;;WAHR
Vincent Rolland;Q3559821;http://commons.wikimedia.org/wiki/Special:FilePath/Vincent-rolland73Savoie.jpg;FALSCH;;VRolland73;;WAHR
Vincent Thiébaut;Q30348526;http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Thi%C3%A9baut%20par%20Claude%20Truong-Ngoc%20juillet%202017.jpg;FALSCH;;VincentThiebaut;;WAHR
Virginie Duby-Muller;Q3560729;http://commons.wikimedia.org/wiki/Special:FilePath/Virginie%20Duby-Muller.JPG;FALSCH;;DubyMuller;;WAHR
Xavier Batut;Q30348761;http://commons.wikimedia.org/wiki/Special:FilePath/Xavier%20Batut.jpg;FALSCH;;XavierBatut;;WAHR
Xavier Breton;Q427080;;FALSCH;;bretonxavier;;WAHR
Xavier Paluszkiewicz;Q30525074;http://commons.wikimedia.org/wiki/Special:FilePath/Xavier%20Paluszkiewicz%20%28cropped%29.jpg;FALSCH;;XavierPalu2022;;WAHR
Xavier Roseren;Q30505632;http://commons.wikimedia.org/wiki/Special:FilePath/Xavier%20Roseren.jpg;FALSCH;;XavierRoseren;;WAHR
Yaël Braun-Pivet;Q30339422;http://commons.wikimedia.org/wiki/Special:FilePath/Ya%C3%ABl%20Braun-Pivet%204colonnes%2019182.jpg;FALSCH;;YaelBRAUNPIVET;;WAHR
Yannick Favennec;Q3571749;http://commons.wikimedia.org/wiki/Special:FilePath/Yannick%20FAVENNEC%20d%C3%A9put%C3%A9%20de%20la%20Mayenne.jpg;FALSCH;;yfavennec;;WAHR
Yannick Haury;Q30349437;;FALSCH;;YHaury44;;WAHR
Yannick Kerlogot;Q30349347;;FALSCH;;ykerlogot;;WAHR
Yolaine de Courson;Q30339275;http://commons.wikimedia.org/wiki/Special:FilePath/Yolaine%20de%20Courson%203.jpg;WAHR;https://pbs.twimg.com/profile_images/1524663009901260801/S5tn946a_normal.jpg;yodecourson;???Députée de Côte-d’Or ?? Membre des Commissions du dév. durable ?? & des Aff. européennes ???? Présidente du groupe d'étude Enjeux de la ruralité @MoDem;WAHR
Yves Blein;Q12943;;FALSCH;;yves_blein;;WAHR
Yves Daniel;Q3573589;http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Daniel%20%28cropped%29.jpg;FALSCH;;ydaniel_depute;;WAHR
Yves Hemedinger;Q63765586;http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Hemedinger%20juin%202022.jpg;FALSCH;;YvesHemedinger;;WAHR
Zivka Park;Q30380724;http://commons.wikimedia.org/wiki/Special:FilePath/Zivka%20Park.jpg;FALSCH;;zivkapark;;WAHR
